rank_abs_lr_coef,gene_id,gene_id_base,gene_name,lr_coef,abs_lr_coef,direction_if_high,scaler_mean,scaler_scale
1580,ENSG00000106244.13,ENSG00000106244,,-0.008690479482052219,0.008690479482052219,normal,6.741557484490275,0.6829394146304976
1581,ENSG00000146918.20,ENSG00000146918,,0.008677636006340556,0.008677636006340556,tumor,3.100529266308671,1.098535840426705
1582,ENSG00000146410.12,ENSG00000146410,,-0.00866128693778585,0.00866128693778585,normal,1.7351188917536875,1.2143045977197011
1583,ENSG00000154721.15,ENSG00000154721,,-0.008608943793544302,0.008608943793544302,normal,2.9378880203866236,1.4154667470435907
1584,ENSG00000172340.15,ENSG00000172340,,-0.008596995687243432,0.008596995687243432,normal,6.293915031694245,0.8373179152494469
1585,ENSG00000163412.13,ENSG00000163412,,-0.00859528272564493,0.00859528272564493,normal,3.167202852295971,1.0320703949773713
1586,ENSG00000119203.14,ENSG00000119203,,-0.008593829720333481,0.008593829720333481,normal,5.003135686771637,0.711380907133596
1587,ENSG00000107104.20,ENSG00000107104,,-0.008577233910480325,0.008577233910480325,normal,4.0675234226434,0.9908656163020548
1588,ENSG00000198720.13,ENSG00000198720,,-0.00857206376173872,0.00857206376173872,normal,2.478822866711614,1.2111689260779208
1589,ENSG00000166405.15,ENSG00000166405,,0.008558533281264871,0.008558533281264871,tumor,1.5075834339623955,1.2486916268121862
1590,ENSG00000130706.13,ENSG00000130706,,-0.00852775839123223,0.00852775839123223,normal,5.931067520750701,0.7360885141882851
1591,ENSG00000160256.13,ENSG00000160256,,-0.008523551113144122,0.008523551113144122,normal,4.521165445619747,0.7335321440660354
1592,ENSG00000242372.9,ENSG00000242372,,-0.008408981026016388,0.008408981026016388,normal,6.882653885327721,0.7581003137690602
1593,ENSG00000134198.10,ENSG00000134198,,-0.008390712849100392,0.008390712849100392,normal,2.677814405482573,1.523347055113218
1594,ENSG00000158850.15,ENSG00000158850,,-0.008335317079937335,0.008335317079937335,normal,5.106157370752812,0.8201426321796345
1595,ENSG00000105974.13,ENSG00000105974,,0.00829158185891223,0.00829158185891223,tumor,6.417023014312313,1.9625831900000676
1596,ENSG00000138180.16,ENSG00000138180,,-0.008258605936373084,0.008258605936373084,normal,2.9028779429843365,1.895513852238805
1597,ENSG00000090520.11,ENSG00000090520,,0.008228466827004077,0.008228466827004077,tumor,4.11646651124047,0.7655855151761792
1598,ENSG00000163882.9,ENSG00000163882,,0.00814458261345655,0.00814458261345655,tumor,5.416707115515388,0.7958093610614381
1599,ENSG00000106077.18,ENSG00000106077,,0.008139252405696715,0.008139252405696715,tumor,5.572118512319302,1.2085161074815582
1600,ENSG00000164919.11,ENSG00000164919,,0.008106126840000415,0.008106126840000415,tumor,6.620835897560617,1.0116747317926962
1601,ENSG00000147536.12,ENSG00000147536,,0.008083172712134995,0.008083172712134995,tumor,1.4838274016519337,0.9592063400568629
1602,ENSG00000176022.7,ENSG00000176022,,-0.008055495919036385,0.008055495919036385,normal,4.733268430840302,0.7652760956339204
1603,ENSG00000130726.12,ENSG00000130726,,-0.008045636527284399,0.008045636527284399,normal,7.503863095886445,0.8725416535635058
1604,ENSG00000187801.15,ENSG00000187801,,0.008025675210682532,0.008025675210682532,tumor,1.5314574006821695,0.7616502013248765
1605,ENSG00000123560.14,ENSG00000123560,,-0.008012817518615665,0.008012817518615665,normal,0.7425040758144024,1.118923885514853
1606,ENSG00000160410.15,ENSG00000160410,,-0.008005659569223106,0.008005659569223106,normal,5.563294568288383,0.8205782826079615
1607,ENSG00000101150.18,ENSG00000101150,,-0.00798176507682062,0.00798176507682062,normal,6.2930128304771555,0.7302404725539808
1608,ENSG00000124766.7,ENSG00000124766,,0.007957810427183461,0.007957810427183461,tumor,5.9945781504214555,1.509703124270727
1609,ENSG00000077463.15,ENSG00000077463,,-0.007943223195564685,0.007943223195564685,normal,4.365285473037743,0.7554427670297965
1610,ENSG00000203499.12,ENSG00000203499,,0.007930901977179146,0.007930901977179146,tumor,3.314903872980225,1.777983568600048
1611,ENSG00000165480.16,ENSG00000165480,,-0.007922169633951308,0.007922169633951308,normal,2.2111745327667967,1.5532926408499699
1612,ENSG00000143590.14,ENSG00000143590,,0.007919444218257136,0.007919444218257136,tumor,2.5707402943965003,1.4518270374161786
1613,ENSG00000138363.15,ENSG00000138363,,-0.007898022552974013,0.007898022552974013,normal,5.9061239181585234,0.8508001220997135
1614,ENSG00000104866.11,ENSG00000104866,,-0.007885667633448327,0.007885667633448327,normal,4.2385440573821604,0.7901690732466417
1615,ENSG00000150990.8,ENSG00000150990,,0.007867276549892008,0.007867276549892008,tumor,3.6976435387961195,0.7242951101456921
1616,ENSG00000164815.11,ENSG00000164815,,-0.007847153906087378,0.007847153906087378,normal,3.9194995572182516,0.7560865984938874
1617,ENSG00000054148.18,ENSG00000054148,,-0.007843475260268561,0.007843475260268561,normal,6.592115905796978,0.8270222259826715
1618,ENSG00000117593.12,ENSG00000117593,,0.007831058153276444,0.007831058153276444,tumor,3.62666271570863,0.844442182206163
1619,ENSG00000150753.12,ENSG00000150753,,0.007774744097727264,0.007774744097727264,tumor,6.128139787615134,0.984831496032359
1620,ENSG00000006634.8,ENSG00000006634,,0.007735351286606151,0.007735351286606151,tumor,2.793283596176091,1.033402001957057
1621,ENSG00000106809.11,ENSG00000106809,,0.007708017903495722,0.007708017903495722,tumor,2.6107642323149376,2.253086417305079
1622,ENSG00000154263.17,ENSG00000154263,,-0.007705499411333846,0.007705499411333846,normal,0.8554292136912833,0.8128664183329722
1623,ENSG00000179958.10,ENSG00000179958,,-0.007698952877703269,0.007698952877703269,normal,5.623959738246679,0.9531328285857437
1624,ENSG00000109686.19,ENSG00000109686,,0.007698401601114664,0.007698401601114664,tumor,4.839016046707102,1.04396004286299
1625,ENSG00000228300.14,ENSG00000228300,,-0.007698240308964914,0.007698240308964914,normal,5.5391069619832,0.773574254960686
1626,ENSG00000125740.14,ENSG00000125740,,0.007681520045456137,0.007681520045456137,tumor,4.923732311643227,2.6621813759967896
1627,ENSG00000182173.13,ENSG00000182173,,-0.0076369252626074845,0.0076369252626074845,normal,4.73824564639503,0.8417873424902645
1628,ENSG00000182568.17,ENSG00000182568,,0.007628383467532092,0.007628383467532092,tumor,2.9491365960126137,1.1335718664401389
1629,ENSG00000100162.15,ENSG00000100162,,-0.007627823075433916,0.007627823075433916,normal,3.143260115222771,1.5680148017894138
1630,ENSG00000105173.14,ENSG00000105173,,0.007611367565102989,0.007611367565102989,tumor,2.45703577875085,1.3892993518539558
1631,ENSG00000134030.14,ENSG00000134030,,-0.007605077432310533,0.007605077432310533,normal,3.877397419325955,0.8476512428735924
1632,ENSG00000118705.17,ENSG00000118705,,0.007577419746986818,0.007577419746986818,tumor,8.620532435826899,0.7894699908683154
1633,ENSG00000242802.9,ENSG00000242802,,-0.007540156658165894,0.007540156658165894,normal,3.7544096173308574,0.6855344014447219
1634,ENSG00000146122.17,ENSG00000146122,,-0.007473627270523555,0.007473627270523555,normal,2.1943111562904045,1.1899938814920807
1635,ENSG00000171425.10,ENSG00000171425,,-0.007428587387902021,0.007428587387902021,normal,5.007222494601098,0.8795623359121617
1636,ENSG00000198826.11,ENSG00000198826,,-0.007421246351382333,0.007421246351382333,normal,2.142647325584541,1.2649978020698942
1637,ENSG00000139793.18,ENSG00000139793,,0.00741905861782374,0.00741905861782374,tumor,5.413128189931421,0.9885082380877366
1638,ENSG00000090006.18,ENSG00000090006,,-0.00741715563718017,0.00741715563718017,normal,5.404432445565483,1.650999609141848
1639,ENSG00000091651.9,ENSG00000091651,,-0.007411496828446665,0.007411496828446665,normal,1.8803133473977445,1.254274217868989
1640,ENSG00000122565.19,ENSG00000122565,,0.007357801640785355,0.007357801640785355,tumor,6.455705362522432,0.8813287780074629
1641,ENSG00000161036.13,ENSG00000161036,,0.007330492576695498,0.007330492576695498,tumor,3.34092199995086,0.7079506153818388
1642,ENSG00000169258.7,ENSG00000169258,,-0.0073144206112401465,0.0073144206112401465,normal,2.000012033972292,1.2635803846482874
1643,ENSG00000167967.16,ENSG00000167967,,0.007247116605031259,0.007247116605031259,tumor,3.7563460913617717,0.7372470100030343
1644,ENSG00000105254.12,ENSG00000105254,,-0.00723470683970498,0.00723470683970498,normal,5.612637804230115,0.7598889005502515
1645,ENSG00000214026.11,ENSG00000214026,,-0.007217581894665487,0.007217581894665487,normal,4.806656153598453,0.7135823319034048
1646,ENSG00000114346.14,ENSG00000114346,,0.007207817053880662,0.007207817053880662,tumor,3.7786597756992286,1.538260951986771
1647,ENSG00000116586.12,ENSG00000116586,,0.0071849616867813975,0.0071849616867813975,tumor,6.446831109550578,0.7468448267861496
1648,ENSG00000164530.15,ENSG00000164530,,-0.007148602350556179,0.007148602350556179,normal,2.235696913864045,2.297471427278907
1649,ENSG00000197852.12,ENSG00000197852,,0.007117735705089043,0.007117735705089043,tumor,2.3007445208161568,0.9000267034173015
1650,ENSG00000130224.15,ENSG00000130224,,0.007034858140992343,0.007034858140992343,tumor,1.6346491819293465,1.149652742572988
1651,ENSG00000154582.17,ENSG00000154582,,0.0070199041101733,0.0070199041101733,tumor,4.729119300937452,0.6506268685374043
1652,ENSG00000102100.16,ENSG00000102100,,-0.006986050337541447,0.006986050337541447,normal,5.030434046236397,0.8044402296283606
1653,ENSG00000109685.19,ENSG00000109685,,-0.006977967249329109,0.006977967249329109,normal,3.3394135562658356,0.9093421471588198
1654,ENSG00000125755.19,ENSG00000125755,,-0.006951512636868135,0.006951512636868135,normal,4.817721591152084,0.6462127804104099
1655,ENSG00000161980.6,ENSG00000161980,,-0.006949647856704309,0.006949647856704309,normal,4.581091271885077,0.8675378595197604
1656,ENSG00000080200.10,ENSG00000080200,,-0.006944933313764161,0.006944933313764161,normal,2.494764009785384,1.289336080080008
1657,ENSG00000166265.13,ENSG00000166265,,0.006935425789860879,0.006935425789860879,tumor,3.919236805540063,1.4085701447217467
1658,ENSG00000162063.13,ENSG00000162063,,-0.006908788703024934,0.006908788703024934,normal,2.458307893754598,1.21891282069673
1659,ENSG00000134690.11,ENSG00000134690,,-0.006893146453464577,0.006893146453464577,normal,3.3842785218122517,1.778408709102382
1660,ENSG00000111669.15,ENSG00000111669,,-0.0068799647767137815,0.0068799647767137815,normal,8.99211775297507,0.8621284667289956
1661,ENSG00000197565.16,ENSG00000197565,,-0.0068295417479261634,0.0068295417479261634,normal,1.5823797349202557,1.6052981474834578
1662,ENSG00000008300.17,ENSG00000008300,,0.006823198060294854,0.006823198060294854,tumor,1.2146517333624989,1.0143825865445029
1663,ENSG00000101331.17,ENSG00000101331,,0.006814975112999341,0.006814975112999341,tumor,1.8739303963010865,1.0006881991726515
1664,ENSG00000141639.12,ENSG00000141639,,-0.006811357859298861,0.006811357859298861,normal,1.235100026001622,1.3592238969674477
1665,ENSG00000161888.11,ENSG00000161888,,0.006807403013291292,0.006807403013291292,tumor,2.5366828970987516,1.4301906472068675
1666,ENSG00000117724.13,ENSG00000117724,,-0.0067127434490917666,0.0067127434490917666,normal,2.697393607800599,1.7731927015633446
1667,ENSG00000198478.8,ENSG00000198478,,-0.00670469996362182,0.00670469996362182,normal,5.060331928843346,1.5571509669726804
1668,ENSG00000165124.18,ENSG00000165124,,0.006692415236723481,0.006692415236723481,tumor,2.29793283785078,1.5030570401571026
1669,ENSG00000174851.16,ENSG00000174851,,0.0066882562191649736,0.0066882562191649736,tumor,6.392383990902249,0.6855768783049991
1670,ENSG00000111642.16,ENSG00000111642,,0.0066686145367063875,0.0066686145367063875,tumor,3.0073698516160876,0.7099306514013906
1671,ENSG00000077348.9,ENSG00000077348,,-0.006663693936046002,0.006663693936046002,normal,5.394474101387663,0.8653178138357422
1672,ENSG00000088305.18,ENSG00000088305,,-0.0066623259316874305,0.0066623259316874305,normal,2.00139213315237,1.0582986359454225
1673,ENSG00000120645.12,ENSG00000120645,,0.006651526362294864,0.006651526362294864,tumor,0.9421139935737717,0.908371320033369
1674,ENSG00000175711.8,ENSG00000175711,,0.00664298552042823,0.00664298552042823,tumor,1.581360101764949,0.6230338151071592
1675,ENSG00000139734.19,ENSG00000139734,,-0.006582879929899626,0.006582879929899626,normal,1.6602086681162533,1.0872893978057367
1676,ENSG00000132963.8,ENSG00000132963,,0.006530831495133873,0.006530831495133873,tumor,7.356633731994258,0.6271832778760063
1677,ENSG00000084774.14,ENSG00000084774,,-0.0065282483518630955,0.0065282483518630955,normal,4.295072646012245,1.0565897066723409
1678,ENSG00000183751.15,ENSG00000183751,,-0.006479548886338781,0.006479548886338781,normal,4.421766004874251,0.637921356715098
1679,ENSG00000132341.12,ENSG00000132341,,-0.0064574244262141514,0.0064574244262141514,normal,7.0462565214291955,0.8315918111920709
1680,ENSG00000117394.24,ENSG00000117394,,0.00644984946865928,0.00644984946865928,tumor,5.320895714682271,2.038359335853394
1681,ENSG00000185483.12,ENSG00000185483,,-0.006441320153914432,0.006441320153914432,normal,1.9273715542948013,1.1904236649465638
1682,ENSG00000101104.13,ENSG00000101104,,-0.006427781509966135,0.006427781509966135,normal,3.1751769182492886,1.3980743276517453
1683,ENSG00000136982.6,ENSG00000136982,,0.006413636816439809,0.006413636816439809,tumor,2.6601337633523325,1.2378778373074155
1684,ENSG00000278023.7,ENSG00000278023,,0.006361105591694578,0.006361105591694578,tumor,0.8216122208238417,0.7580818358527495
1685,ENSG00000130313.7,ENSG00000130313,,0.006356976764638318,0.006356976764638318,tumor,5.666881156896072,0.7131262581301089
1686,ENSG00000148334.16,ENSG00000148334,,0.006334637191131438,0.006334637191131438,tumor,4.617429278949246,0.7360484194155953
1687,ENSG00000151718.16,ENSG00000151718,,0.006313544014771149,0.006313544014771149,tumor,3.2111518236413517,1.2849628416932695
1688,ENSG00000162733.19,ENSG00000162733,,0.006261993221293848,0.006261993221293848,tumor,3.193021404067586,1.5633303414320308
1689,ENSG00000153044.10,ENSG00000153044,,-0.006261464240398493,0.006261464240398493,normal,3.1362744601209385,1.129722476665718
1690,ENSG00000100804.19,ENSG00000100804,,-0.006249823451493917,0.006249823451493917,normal,7.544872145691073,0.6782101825323231
1691,ENSG00000125459.17,ENSG00000125459,,-0.00624640260994802,0.00624640260994802,normal,2.8289940067014236,0.7470753598156833
1692,ENSG00000125995.16,ENSG00000125995,,-0.0061866181836863635,0.0061866181836863635,normal,7.636684580879591,0.8714587822323661
1693,ENSG00000157077.15,ENSG00000157077,,-0.006117921933709031,0.006117921933709031,normal,3.522195165233116,0.9110318259458223
1694,ENSG00000071462.12,ENSG00000071462,,0.006082088156578451,0.006082088156578451,tumor,4.894172021769674,0.6732015943150569
1695,ENSG00000014138.9,ENSG00000014138,,0.006071656845513875,0.006071656845513875,tumor,1.7466565694063214,0.6744376514365423
1696,ENSG00000143436.11,ENSG00000143436,,0.006032289285144348,0.006032289285144348,tumor,5.146932986261736,0.7454678759684313
1697,ENSG00000169607.13,ENSG00000169607,,0.006014944717231189,0.006014944717231189,tumor,1.683413029005749,1.3433757984773969
1698,ENSG00000152082.15,ENSG00000152082,,0.006007970253830882,0.006007970253830882,tumor,5.298513258941871,0.9562099057100052
1699,ENSG00000179051.14,ENSG00000179051,,0.005954924298901589,0.005954924298901589,tumor,6.158666437083887,1.236291629378214
1700,ENSG00000172757.13,ENSG00000172757,,-0.0059212497937762565,0.0059212497937762565,normal,8.136520838415368,0.7929757629059043
1701,ENSG00000156261.13,ENSG00000156261,,0.005848936110750714,0.005848936110750714,tumor,6.918030695655293,0.7052603338129876
1702,ENSG00000106683.15,ENSG00000106683,,0.005832963123407154,0.005832963123407154,tumor,4.284594536566454,1.0665798653081735
1703,ENSG00000136908.18,ENSG00000136908,,0.005806834779802407,0.005806834779802407,tumor,5.822381500872742,0.7345602594513545
1704,ENSG00000101003.10,ENSG00000101003,,-0.005780656248437105,0.005780656248437105,normal,2.73721933935658,1.3985217041362612
1705,ENSG00000130175.10,ENSG00000130175,,0.005739917741593851,0.005739917741593851,tumor,7.458771495569404,0.688244436991645
1706,ENSG00000163145.13,ENSG00000163145,,0.005701841080666865,0.005701841080666865,tumor,1.4991173696062403,1.2828381757875924
1707,ENSG00000108107.15,ENSG00000108107,,0.005678588785624807,0.005678588785624807,tumor,8.255151596381177,0.9230799734177153
1708,ENSG00000105171.10,ENSG00000105171,,-0.005669196500798073,0.005669196500798073,normal,4.472519226788134,0.5449228391030053
1709,ENSG00000123219.13,ENSG00000123219,,-0.005653638193525514,0.005653638193525514,normal,1.7233082113251001,1.0897096173740224
1710,ENSG00000172336.5,ENSG00000172336,,-0.005587860680231194,0.005587860680231194,normal,6.308182437217501,0.7350088539223681
1711,ENSG00000189376.12,ENSG00000189376,,0.0055559770412196684,0.0055559770412196684,tumor,1.939470369923398,0.6455447267132425
1712,ENSG00000086232.13,ENSG00000086232,,0.005554175299673927,0.005554175299673927,tumor,6.623035499905157,0.6767904335936443
1713,ENSG00000100448.4,ENSG00000100448,,0.005546299721968903,0.005546299721968903,tumor,1.6691773846800388,1.4903805679748305
1714,ENSG00000129467.14,ENSG00000129467,,-0.005537890672360361,0.005537890672360361,normal,2.203148021843157,1.0283720549241628
1715,ENSG00000088325.16,ENSG00000088325,,-0.00552106950627026,0.00552106950627026,normal,4.075291648352781,2.1118202306186253
1716,ENSG00000174938.14,ENSG00000174938,,-0.005516696836022765,0.005516696836022765,normal,4.677656961054055,2.029749784441563
1717,ENSG00000183765.23,ENSG00000183765,,0.005480488117359892,0.005480488117359892,tumor,2.7727290814887695,0.9831875360635364
1718,ENSG00000169814.16,ENSG00000169814,,-0.005470001738594367,0.005470001738594367,normal,3.02037617728981,0.8596904048295722
1719,ENSG00000011426.11,ENSG00000011426,,0.005452078245660778,0.005452078245660778,tumor,2.849373231572003,1.8497010607073252
1720,ENSG00000173171.14,ENSG00000173171,,0.005439106164655649,0.005439106164655649,tumor,3.9457450971654975,0.5983764341242838
1721,ENSG00000092853.14,ENSG00000092853,,-0.00543850387102451,0.00543850387102451,normal,1.328690278429964,1.0690489153320777
1722,ENSG00000196177.13,ENSG00000196177,,0.005383118833360569,0.005383118833360569,tumor,4.686802425648316,1.4433315996867984
1723,ENSG00000172167.8,ENSG00000172167,,0.005326883479334964,0.005326883479334964,tumor,1.3383334424093054,0.7909205895432427
1724,ENSG00000126950.8,ENSG00000126950,,-0.005247054052232848,0.005247054052232848,normal,1.533684185550103,1.4875939506052993
1725,ENSG00000099899.15,ENSG00000099899,,-0.0052367130119411074,0.0052367130119411074,normal,4.350077864446862,0.7305221725371603
1726,ENSG00000133895.17,ENSG00000133895,,0.0052136170670934465,0.0052136170670934465,tumor,4.7160213211773145,0.714480092150073
1727,ENSG00000129596.5,ENSG00000129596,,0.005190179381017077,0.005190179381017077,tumor,2.8391150973990356,2.276578070137674
1728,ENSG00000137807.16,ENSG00000137807,,0.005158652569446109,0.005158652569446109,tumor,2.3273776019761674,1.4463583980848684
1729,ENSG00000203760.9,ENSG00000203760,,-0.005139186765372195,0.005139186765372195,normal,4.14797969595169,1.599481243792152
1730,ENSG00000104907.12,ENSG00000104907,,0.005124183852397898,0.005124183852397898,tumor,4.753579003975549,0.7951262828672233
1731,ENSG00000124733.5,ENSG00000124733,,-0.00512147030807143,0.00512147030807143,normal,5.456389047856857,0.6848620682021569
1732,ENSG00000164035.10,ENSG00000164035,,0.005120635265226733,0.005120635265226733,tumor,3.4303268995297227,1.6842184033712018
1733,ENSG00000116898.12,ENSG00000116898,,-0.005093507019828055,0.005093507019828055,normal,5.909852394012228,0.5642288099958803
1734,ENSG00000166257.9,ENSG00000166257,,0.005050499478349584,0.005050499478349584,tumor,0.7432445576816967,0.685399858976267
1735,ENSG00000182983.15,ENSG00000182983,,0.005038903542413118,0.005038903542413118,tumor,1.7098333711521418,1.039831642659931
1736,ENSG00000170515.14,ENSG00000170515,,-0.005031374211915682,0.005031374211915682,normal,6.152603053872132,0.6856349400067607
1737,ENSG00000168393.13,ENSG00000168393,,0.005022045844297355,0.005022045844297355,tumor,4.849497249790406,0.895622382020153
1738,ENSG00000145494.12,ENSG00000145494,,-0.005010659350399517,0.005010659350399517,normal,7.496748763779005,0.7718115894633816
1739,ENSG00000143867.7,ENSG00000143867,,-0.005001569176829712,0.005001569176829712,normal,1.6394865181864564,1.3675993558804462
1740,ENSG00000121691.7,ENSG00000121691,,0.0050012187808557715,0.0050012187808557715,tumor,6.860132623759696,1.2351924439889375
1741,ENSG00000185480.12,ENSG00000185480,,0.004974870425592471,0.004974870425592471,tumor,1.524623972977158,0.9703948743164937
1742,ENSG00000142544.7,ENSG00000142544,,-0.0049678512053055205,0.0049678512053055205,normal,2.4569034637831786,0.8335089982872412
1743,ENSG00000111339.12,ENSG00000111339,,0.004921349702792398,0.004921349702792398,tumor,0.9235431003114973,1.1110422102139788
1744,ENSG00000131653.13,ENSG00000131653,,0.004920423618094874,0.004920423618094874,tumor,5.789218655561595,0.8488674460920261
1745,ENSG00000140092.14,ENSG00000140092,FBLN5,-0.004907057632495614,0.004907057632495614,normal,4.663004614662145,1.6458135136568572
1746,ENSG00000115275.14,ENSG00000115275,,0.004906788455105794,0.004906788455105794,tumor,5.819905395859083,0.7285245235185018
1747,ENSG00000164620.9,ENSG00000164620,,-0.004904096756790586,0.004904096756790586,normal,1.3524486156390916,0.730714027585057
1748,ENSG00000124374.9,ENSG00000124374,,-0.004873506882774659,0.004873506882774659,normal,2.8531566294487507,1.0233393503027595
1749,ENSG00000110002.16,ENSG00000110002,,-0.004870691838852351,0.004870691838852351,normal,3.8722388291617706,1.2291709347036084
1750,ENSG00000090447.12,ENSG00000090447,,-0.004863971238516924,0.004863971238516924,normal,2.6007549540006143,0.8210550868403694
1751,ENSG00000213420.8,ENSG00000213420,,0.004856479645161973,0.004856479645161973,tumor,0.8405453799676526,0.8582991837524583
1752,ENSG00000172500.13,ENSG00000172500,,0.0047990607215112795,0.0047990607215112795,tumor,5.607780203086767,0.6643015847300251
1753,ENSG00000010319.7,ENSG00000010319,,-0.004770555186221001,0.004770555186221001,normal,3.3294522780576115,1.6338261223367458
1754,ENSG00000163884.4,ENSG00000163884,,-0.004770545059015415,0.004770545059015415,normal,3.2509645638849123,1.8657469610879662
1755,ENSG00000132646.11,ENSG00000132646,,0.004767209552076931,0.004767209552076931,tumor,7.278429520847302,1.0448565849704075
1756,ENSG00000170619.10,ENSG00000170619,,-0.004761942940966509,0.004761942940966509,normal,4.77857078263127,0.6963836442394763
1757,ENSG00000169764.16,ENSG00000169764,,-0.004739003770387327,0.004739003770387327,normal,5.770734361115,0.8148942857017203
1758,ENSG00000182004.13,ENSG00000182004,,0.004715756933363029,0.004715756933363029,tumor,5.885331203984701,0.8374911160183356
1759,ENSG00000171408.14,ENSG00000171408,,0.0046986518218014,0.0046986518218014,tumor,1.8810340110818569,1.102574369588995
1760,ENSG00000185504.17,ENSG00000185504,,0.004695599628723318,0.004695599628723318,tumor,4.606660937958553,0.7130243495236708
1761,ENSG00000000005.6,ENSG00000000005,,0.004667845957106529,0.004667845957106529,tumor,0.8086755714982479,1.2780860752068133
1762,ENSG00000151725.12,ENSG00000151725,,0.004603103509358379,0.004603103509358379,tumor,3.0252492553784402,1.3865292444782742
1763,ENSG00000196976.7,ENSG00000196976,LAGE3,0.0045597331304166955,0.0045597331304166955,tumor,5.55928211610594,0.9755964887198716
1764,ENSG00000197256.11,ENSG00000197256,,0.004525876908578164,0.004525876908578164,tumor,5.235496775438423,1.2631638902897855
1765,ENSG00000119471.15,ENSG00000119471,,0.004508021918261367,0.004508021918261367,tumor,5.928341902106472,0.8013906435258521
1766,ENSG00000164039.15,ENSG00000164039,,-0.004498217611915188,0.004498217611915188,normal,3.7221981194911944,1.1947834182707184
1767,ENSG00000181588.16,ENSG00000181588,,-0.00448758666494311,0.00448758666494311,normal,4.428683462143121,1.018115515355677
1768,ENSG00000119865.9,ENSG00000119865,,0.004477112321676491,0.004477112321676491,tumor,2.868505834343038,1.1547087662526587
1769,ENSG00000089685.15,ENSG00000089685,,0.004476917435294171,0.004476917435294171,tumor,3.34340781749559,2.0550506857769113
1770,ENSG00000175130.7,ENSG00000175130,,-0.004474436948930275,0.004474436948930275,normal,8.061130142031647,1.6578241795013233
1771,ENSG00000164946.20,ENSG00000164946,,0.004467605269289591,0.004467605269289591,tumor,1.4787687452624245,1.387466938782659
1772,ENSG00000139618.16,ENSG00000139618,,-0.004434430824154724,0.004434430824154724,normal,1.2477011391210198,0.8586570691697819
1773,ENSG00000169554.22,ENSG00000169554,,0.004421538009398944,0.004421538009398944,tumor,2.3467482089144998,1.1195473988042117
1774,ENSG00000114200.10,ENSG00000114200,,0.004390751593265325,0.004390751593265325,tumor,2.0349754878366246,1.8152422576422145
1775,ENSG00000072571.20,ENSG00000072571,,-0.004385843385197122,0.004385843385197122,normal,2.323543594395643,1.4719774229887603
1776,ENSG00000174871.11,ENSG00000174871,,-0.004383432317477388,0.004383432317477388,normal,1.2274728413137594,0.9971693371431615
1777,ENSG00000004799.8,ENSG00000004799,,0.0043798274528627215,0.0043798274528627215,tumor,5.476879520734563,2.3844160771718954
1778,ENSG00000134809.9,ENSG00000134809,,0.004370267524874089,0.004370267524874089,tumor,6.374402421690318,0.6825660277181361
1779,ENSG00000128050.9,ENSG00000128050,,-0.004357663590536559,0.004357663590536559,normal,5.469189120825072,0.9125191307427948
1780,ENSG00000169248.13,ENSG00000169248,,0.00432636122826467,0.00432636122826467,tumor,2.628102373493493,1.8751310802005212
1781,ENSG00000184113.9,ENSG00000184113,,0.004272092387013471,0.004272092387013471,tumor,4.007990903391634,1.510529170295526
1782,ENSG00000131018.24,ENSG00000131018,,0.004249212429098605,0.004249212429098605,tumor,2.409350906570507,1.2974202325391826
1783,ENSG00000081692.12,ENSG00000081692,,0.004236740213708195,0.004236740213708195,tumor,2.4628905598192987,0.6571682803762049
1784,ENSG00000204839.9,ENSG00000204839,,-0.004228770074067932,0.004228770074067932,normal,2.9038800339889734,1.4411755804383994
1785,ENSG00000144554.12,ENSG00000144554,,0.004222075539426195,0.004222075539426195,tumor,2.108197419514296,1.0035683599641416
1786,ENSG00000154330.13,ENSG00000154330,,-0.004221518184074146,0.004221518184074146,normal,2.8242735951032074,1.9208113917930318
1787,ENSG00000141759.15,ENSG00000141759,,0.0042058884419949325,0.0042058884419949325,tumor,4.741412856072849,0.5741258143640945
1788,ENSG00000114956.20,ENSG00000114956,,0.004183425790927571,0.004183425790927571,tumor,5.682928874007791,0.6934663522277266
1789,ENSG00000182636.8,ENSG00000182636,,-0.004182589330399936,0.004182589330399936,normal,4.676413634923692,1.5459878553654591
1790,ENSG00000126453.9,ENSG00000126453,,-0.004173946258680116,0.004173946258680116,normal,4.132419996534817,0.9540606995435155
1791,ENSG00000118193.12,ENSG00000118193,,-0.00416964019232436,0.00416964019232436,normal,1.3783242482218379,1.2582374157534628
1792,ENSG00000126456.16,ENSG00000126456,,0.004164199968546749,0.004164199968546749,tumor,5.2209382131234126,0.7628966808383796
1793,ENSG00000230124.8,ENSG00000230124,,0.004130730489407645,0.004130730489407645,tumor,3.7567005111971836,0.6883785553671129
1794,ENSG00000144655.15,ENSG00000144655,,0.004117181474899111,0.004117181474899111,tumor,5.642878945400436,1.297645911182872
1795,ENSG00000124787.14,ENSG00000124787,,-0.004098499143663107,0.004098499143663107,normal,2.8989010650368594,0.8699487019973094
1796,ENSG00000135624.16,ENSG00000135624,,-0.00408964090792182,0.00408964090792182,normal,7.532463223194376,0.7189498176903101
1797,ENSG00000171533.11,ENSG00000171533,,0.004082849597847886,0.004082849597847886,tumor,1.984406268263378,1.2849245326875829
1798,ENSG00000114354.15,ENSG00000114354,,0.00403654908597183,0.00403654908597183,tumor,4.815519936446674,0.6240559436730609
